Region/country/area,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Bangladesh,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.1,0.0
Belarus,0.35,0.5,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.1,3.0,2.0,2.0,13.0,40.0,22.0,8.0,20.0,0.0,-0.3,8.3,2.0
Belgium,12.0,5.0,36.0,29.0,71.0,45.0,64.0,48.0,284.0,304.0,157.0,297.9,402.1,163.7,248.6,152.5,445.6,525.5,558.6,809.2,275.7,355.0,200.15
Belize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,100.8,0.0,7.2
"Bonaire, Sint Eustatius and Saba",0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,9.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,50.7,36.0,0.0,48.0,0.0,0.0
Botswana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,2.0,-2.0,2.0,0.0,5.0,208.0,10.0,151.0,204.0,325.0,499.0,468.0,308.02,2686.03,2745.06,2496.02,2175.11,2538.84,595.3,1759.93,3963.04,3001.79,4971.98
British Virgin Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
Brunei Darussalam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,0.0,0.0,0.0,1.0,7.0,19.0,3.0,84.0,219.0,155.0,53.0,136.0,6.0,16.0,0.0,0.0,-0.61,0.53,4.2,-0.32,1.58,-2.29,0.0
Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cabo Verde,0.0,2.1,0.58,-0.28,0.0,-0.3,0.0,0.0,0.0,-0.3,15.2,10.2,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.1
Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,39.0,30.0,166.0,117.0,233.0,746.0,417.0,496.0,946.0,685.0,1298.0,936.0,1600.0,1893.0,1520.0,759.0,277.0,566.0,404.0,312.0,190.0,1359.0,1908.42
Cayman Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0
Central African Republic (the),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,143.0,0.0,21.0,18.0,92.7,437.23,174.97,127.3,271.25,218.38,96.24,720.33,796.61,692.67,680.53
China,42.0,66.0,98.0,216.0,297.0,1010.0,2130.0,4187.73,9211.68,12034.07,16721.12,15242.27,15133.66,20088.6,34228.6,17469.16,15857.59,20290.4,24917.03,72410.76,46980.76,36990.76,75930.76
Chinese Taipei,2.4,3.54,0.0,0.0,15.4,78.05,84.0,64.4,123.9,101.6,46.8,48.3,43.2,23.0,9.5,35.4,10.3,20.76,132.01,91.96,96.25,547.73,1092.72
Colombia,0.0,0.0,0.0,20.0,-10.0,8.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comoros (the),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Congo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook Islands (the),0.0,0.0,0.04,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costa Rica,19.8,0.0,6.3,0.0,0.0,0.0,1.37,0.0,49.71,0.0,13.16,15.3,0.0,48.38,81.68,41.0,58.68,29.95,3.14,-17.4,-3.3,0.0,17.4
Croatia,0.0,0.0,0.0,6.0,0.0,11.0,0.0,0.0,53.0,9.0,51.0,50.0,74.0,85.0,79.0,65.0,93.1,10.2,60.0,155.0,185.6,0.0,156.0
Cuba,0.0,0.0,0.0,0.0,3.8,0.0,1.65,5.1,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0
Curaçao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,82.0,52.0,13.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,-0.23,0.0,0.5
Czechia,-2.0,6.4,4.2,5.9,5.5,21.5,70.3,36.2,43.0,20.0,0.0,45.0,4.0,16.0,3.0,1.0,26.21,7.99,23.21,0.01,-0.01,-0.31,4.3
Côte d'Ivoire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DR Congo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic People's Republic of Korea (the),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.01,0.01,0.04,0.26,0.01,0.2,0.11,0.11,0.36,0.0,0.0,0.27,0.0,0.0,0.0
Denmark,107.13,397.38,225.39,3.79,4.13,7.86,-11.49,38.66,319.22,319.74,150.15,209.96,656.98,67.48,190.57,168.17,243.81,633.71,-12.12,148.0,745.41,79.87,398.0
Djibouti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0
Dominica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,53.8,-1.8,-6.0,6.0,49.8,-0.3,48.3,187.0,0.0,0.0,46.8,0.0
Ecuador,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,16.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.98
Egypt,0.0,0.0,0.0,76.0,0.0,85.0,80.0,80.0,45.0,115.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,375.0,2.0,248.0,260.0,2.5,247.5
El Salvador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,18.0,0.0,0.0
Equatorial Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,0.0,1.0,2.0,4.0,24.0,0.0,19.0,27.0,27.0,4.0,72.0,86.0,-18.0,27.0,25.0,10.0,1.8,-1.8,6.0,1.0,-2.0,1.0,92.0
Eswatini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,90.0,0.0,153.0,0.01,0.0,0.0,0.0,0.0,0.0,80.0,-80.0
Falkland Islands (Malvinas),0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.08,0.0,0.99,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faroe Islands,0.0,0.0,1.98,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,11.7,0.0,0.0,0.0,-3.96,-3.6,6.3,3.45,0.0,0.0
Fiji,0.0,0.0,0.0,-0.06,0.0,0.0,10.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,1.0,4.0,9.0,30.0,0.0,4.0,24.0,33.0,4.0,50.0,2.0,58.0,190.0,180.0,378.0,560.0,479.0,-3.0,243.0,302.0,671.0,2420.0,1280.0
France,28.0,72.0,80.0,140.0,332.0,722.0,811.0,1180.0,1179.0,1330.0,846.02,849.48,552.63,1041.26,1096.76,1268.41,1932.79,1400.79,1526.71,1108.42,1015.85,2259.46,0.0
French Guiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.21,0.0,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gambia (the),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.9,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Germany,2659.0,3247.0,2380.0,2038.0,1829.0,2226.0,1642.0,678.0,2938.0,1171.0,1809.0,2267.0,2498.0,5137.0,5966.0,4855.0,6145.0,3141.0,2021.0,1459.0,1510.0,2452.0,3296.0
Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,44.0,17.0,84.0,99.0,21.0,258.0,97.0,176.0,149.0,127.0,342.0,113.0,56.0,169.0,113.0,279.0,254.0,253.5,711.5,530.25,529.88,53.2,518.0
Greenland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.06,0.45
Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guadeloupe,3.3,2.2,5.94,0.0,0.0,1.93,3.03,1.37,0.0,1.65,0.0,0.0,0.0,0.0,0.98,0.52,0.0,16.0,5.1,-6.33,9.9,4.02,0.0
Guam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.9,0.0,0.0,31.5,0.0,0.0,0.0,0.0,0.0
Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.01,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
Honduras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,50.0,3.9,23.0,50.0,0.0,10.0,0.0,0.0,0.0,0.0
Hong Kong SAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,1.0,0.0,2.0,0.0,14.0,16.0,28.0,73.0,69.0,90.0,38.0,-6.0,4.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,1.0,0.0,2.0
Iceland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.57,-0.03,0.0,-0.6,0.0,0.11,0.0
India,622.0,43.0,855.0,1352.0,620.9,1881.1,1529.52,2397.98,682.5,2259.0,2995.0,1120.7,1120.7,4044.9,2622.89,3612.25,4148.02,2439.64,2217.08,1053.42,1508.67,1862.51,2806.46
Indonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.16,0.8,-0.72,0.59,0.0,-0.3,0.49,0.34,0.0,0.0,142.05,10.8,0.0,0.0,0.0,-2.01
Iran,0.0,1.0,4.0,8.9,12.1,10.0,16.0,0.0,29.0,3.0,3.21,7.92,1.5,41.15,4.66,37.5,68.06,23.0,22.92,3.16,2.12,31.8,22.89
Iraq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,6.4,11.9,75.5,126.1,156.9,183.2,64.0,201.8,309.0,139.1,194.2,119.75,218.95,359.95,167.9,350.5,517.5,354.7,452.6,180.25,32.34,197.09,270.6
Israel,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,0.0,0.0,0.0,0.0,0.0,109.0,180.0
Italy,301.0,116.0,94.0,253.0,508.0,267.0,800.0,823.0,1354.0,915.0,1124.0,1184.0,440.0,141.0,454.0,247.0,352.58,493.67,449.21,191.16,383.11,566.78,487.0
Jamaica,0.0,0.0,0.0,20.7,0.0,0.0,0.0,0.0,0.0,21.2,0.0,0.0,0.0,0.0,0.0,60.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,91.0,102.0,231.0,261.0,458.0,578.0,-278.0,229.0,241.0,297.0,125.0,143.0,84.0,107.0,56.0,396.0,278.0,15.0,454.0,168.0,142.0,221.0,860.0
Jordan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,66.0,14.0,96.1,89.1,145.01,103.5,-18.1,0.0
Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5,48.81,18.95,26.4,14.24,9.05,162.35,202.5,197.65,423.8,332.25
Kenya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.2,20.25,0.0,0.11,309.89,0.0,0.0,100.0,0.0,0.0
Kiribati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Korea,8.0,4.0,12.0,-7.0,153.0,6.0,3.0,105.0,35.0,34.0,52.0,73.0,91.0,62.0,208.0,182.0,108.0,160.0,191.0,151.0,64.0,237.0,258.86
Kosovo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75,0.0,0.0,0.0,0.0,34.47,69.0
Kuwait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
Kyrgyzstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lao PDR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,0.0,20.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,6.0,23.0,6.89,3.03,-0.75,1.74,7.2,1.06,0.0,0.0,-1.04,5.3,58.8
Lebanon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lesotho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Libya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,0.0,0.0,0.0,1.0,0.0,30.0,16.0,7.0,44.0,35.0,69.0,73.0,4.0,9.0,148.0,73.0,9.0,15.0,1.0,6.0,131.0,275.0,341.0
Luxembourg,-0.1,0.0,6.6,14.4,0.0,0.0,0.0,8.02,0.01,0.8,0.8,13.8,0.0,0.01,5.45,55.9,0.0,3.2,12.9,16.95,-16.3,28.89,56.0
Madagascar,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.08,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maldives,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mali,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marshall Islands (the),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martinique,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,1.1,-1.1,0.0,0.0
Mauritania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.38
Mauritius,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.55,0.55,0.0,0.0,0.0,0.0,0.0,9.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mayotte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,0.0,1.0,0.0,0.0,0.0,83.0,0.0,0.0,324.0,94.0,82.07,1214.04,307.0,447.08,702.0,780.0,129.2,-0.13,2361.0,454.17,473.1,165.15,-315.96
Micronesia (Federated States of),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0
Moldova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.78,7.41,23.81,2.0,6.0,26.0,48.1,26.22
Mongolia,0.0,0.0,0.01,0.0,0.0,0.0,0.45,0.0,0.0,0.2,0.0,0.34,49.6,0.0,0.0,0.0,50.4,55.0,0.0,-0.01,-0.01,0.0,0.0
Montenegro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,46.0,0.0,0.0,0.0,0.0
Montserrat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,107.0,0.0,34.0,0.0,240.0,302.0,0.0,105.0,120.0,203.0,0.0,210.0,36.0,87.0,300.0
Mozambique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
